order_id,customer_id,order_timestamp,status,shipping_city,shipping_method,coupon_code
O002739,C000017,2026-06-18 05:50:13.159993,completed,Ho Chi Minh City,express,
O002740,C000558,2026-06-14 15:10:45.159993,completed,Ho Chi Minh City,standard,
O002741,C000174,2026-05-23 21:59:57.159993,cancelled,Ho Chi Minh City,standard,
O002742,C000960,2026-03-23 11:10:19.159993,completed,Ho Chi Minh City,,
O002743,C000541,2026-06-11 23:01:55.159993,completed,Ho Chi Minh City,express,
O002744,C000002,2026-06-04 22:06:19.159993,completed,Ho Chi Minh City,standard,
O002745,C000239,2026-05-30 18:01:18.159993,completed,Ho Chi Minh City,standard,
O002746,C000099,2026-04-28 05:20:35.159993,completed,Ho Chi Minh City,standard,
O002747,C000912,2026-04-23 07:17:04.159993,completed,Hanoi,standard,
O002748,C000520,2026-04-18 10:54:00.159993,completed,Ho Chi Minh City,express,
O002749,C000895,2026-06-19 03:18:56.159993,completed,Ho Chi Minh City,standard,
O002750,C000245,2026-05-28 17:26:38.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O002751,C000239,2026-06-15 03:59:57.159993,completed,Ho Chi Minh City,standard,
O002752,C000850,2026-05-09 14:15:14.159993,completed,Ho Chi Minh City,standard,
O002753,C000496,2026-03-12 01:54:36.159993,completed,Ho Chi Minh City,,
O002754,C000752,2026-03-28 22:53:46.159993,returned,Ho Chi Minh City,express,SAVEUPTO20
O002755,C000403,2026-04-19 05:59:34.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002756,C000654,2026-05-20 02:11:53.159993,completed,Da Nang,express,
O002757,C000106,2026-06-10 08:13:26.159993,cancelled,Ho Chi Minh City,same_day,SAVEUPTO20
O002758,C000949,2026-06-13 23:30:02.159993,completed,Ho Chi Minh City,standard,
O002759,C000916,2026-05-17 21:32:06.159993,pending,Ho Chi Minh City,standard,
O002760,C000856,2026-06-02 05:36:10.159993,completed,Ho Chi Minh City,standard,
O002761,C000359,2026-03-11 18:25:39.159993,completed,Ho Chi Minh City,,
O002762,C000629,2026-04-07 18:42:28.159993,returned,Ho Chi Minh City,standard,
O002763,C000914,2026-06-18 14:54:38.159993,completed,Da Nang,standard,
O002764,C000099,2026-05-23 00:29:06.159993,completed,Ho Chi Minh City,standard,
O002765,C000284,2026-06-10 12:48:03.159993,completed,Ho Chi Minh City,standard,
O002766,C000139,2026-03-28 20:38:33.159993,completed,Hanoi,standard,
O002767,C000183,2026-04-05 02:06:07.159993,completed,Ho Chi Minh City,standard,
O002768,C000582,2026-06-01 11:27:18.159993,completed,Ho Chi Minh City,standard,
O002769,C000905,2026-05-16 10:50:55.159993,completed,Ho Chi Minh City,standard,
O002770,C000052,2026-04-24 14:33:57.159993,completed,Ho Chi Minh City,express,
O002771,C000803,2026-04-07 11:01:25.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002772,C000943,2026-06-11 02:07:06.159993,returned,Ho Chi Minh City,standard,
O002773,C000532,2026-05-16 19:24:06.159993,cancelled,Ho Chi Minh City,express,
O002774,C000849,2026-05-30 02:30:09.159993,cancelled,Ho Chi Minh City,express,
O002775,C000904,2026-06-21 13:45:15.159993,completed,Ho Chi Minh City,standard,
O002776,C000297,2026-06-05 07:53:47.159993,pending,Ho Chi Minh City,standard,
O002777,C000480,2026-05-24 23:39:19.159993,completed,Ho Chi Minh City,standard,
O002778,C000894,2026-06-18 10:43:17.159993,completed,Ho Chi Minh City,standard,
O002779,C000393,2026-03-15 08:09:03.159993,cancelled,Ho Chi Minh City,,
O002780,C000620,2026-02-18 00:01:31.159993,completed,Ho Chi Minh City,,
O002781,C000588,2026-06-05 17:07:44.159993,completed,Ho Chi Minh City,standard,
O002782,C000531,2026-04-23 11:32:47.159993,completed,Da Nang,standard,SAVEUPTO20
O002783,C000937,2026-02-14 01:20:29.159993,cancelled,Ho Chi Minh City,,
O002784,C000593,2026-02-09 16:44:11.159993,completed,Ho Chi Minh City,,
O002785,C000981,2026-06-19 08:43:43.159993,completed,Ho Chi Minh City,standard,
O002786,C000979,2026-06-06 14:06:05.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002787,C000892,2026-05-04 09:23:18.159993,cancelled,Ho Chi Minh City,same_day,SAVEUPTO20
O002788,C000513,2026-06-06 16:43:50.159993,completed,Ho Chi Minh City,standard,
O002789,C000479,2026-05-09 08:51:20.159993,completed,Ho Chi Minh City,standard,
O002790,C000020,2026-03-16 02:28:17.159993,completed,Ho Chi Minh City,,
O002791,C000276,2026-03-21 06:06:39.159993,completed,Hanoi,,
O002792,C000470,2026-06-13 16:28:39.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002793,C000067,2026-06-11 15:19:32.159993,completed,Ho Chi Minh City,express,
O002794,C000160,2026-05-18 19:09:18.159993,returned,Ho Chi Minh City,standard,
O002795,C000737,2026-06-07 03:39:31.159993,completed,Ho Chi Minh City,standard,
O002796,C000869,2026-06-08 02:25:16.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002797,C000783,2026-04-18 18:32:01.159993,completed,Bien Hoa,standard,
O002798,C000864,2026-06-01 13:11:16.159993,completed,Ho Chi Minh City,express,
O002799,C000087,2026-05-26 10:38:43.159993,completed,Da Nang,standard,SAVEUPTO20
O002800,C000013,2026-06-17 16:36:18.159993,completed,Hanoi,standard,
O002801,C000913,2026-06-16 16:27:05.159993,completed,Ho Chi Minh City,standard,
O002802,C000661,2026-04-22 08:05:55.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002803,C000712,2026-05-06 09:34:10.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002804,C000276,2026-06-17 18:06:57.159993,completed,Ho Chi Minh City,express,
O002805,C000141,2026-06-19 10:13:51.159993,completed,Bien Hoa,express,
O002806,C000959,2026-06-18 04:06:27.159993,completed,Ho Chi Minh City,standard,
O002807,C000828,2026-06-09 14:24:36.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002808,C000182,2026-04-19 04:34:39.159993,completed,Ho Chi Minh City,standard,
O002809,C000073,2026-05-15 13:37:30.159993,returned,Ho Chi Minh City,standard,
O002810,C000171,2026-03-25 17:01:44.159993,completed,Ho Chi Minh City,express,
O002811,C000925,2026-03-16 02:56:40.159993,cancelled,Ho Chi Minh City,,
O002812,C000802,2026-05-18 04:50:16.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002813,C000960,2026-04-10 18:21:03.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002814,C000972,2026-03-18 07:03:36.159993,completed,Ho Chi Minh City,,
O002815,C000457,2026-04-17 08:43:43.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002816,C000371,2026-04-28 09:54:47.159993,completed,Ho Chi Minh City,standard,
O002817,C000208,2026-06-20 17:47:51.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002818,C000790,2026-01-01 04:25:46.159993,completed,Ho Chi Minh City,,
O002819,C000516,2026-02-23 13:17:56.159993,completed,Hanoi,,
O002820,C000083,2026-02-27 21:17:32.159993,completed,Bien Hoa,,
O002821,C000478,2026-05-10 07:43:47.159993,completed,Ho Chi Minh City,same_day,
O002822,C000490,2026-06-19 07:49:06.159993,completed,Ho Chi Minh City,standard,
O002823,C000309,2026-03-11 14:31:34.159993,completed,Ho Chi Minh City,,
O002824,C000765,2026-06-11 08:49:44.159993,completed,Ho Chi Minh City,express,
O002825,C000442,2026-03-14 21:00:36.159993,pending,Ho Chi Minh City,,
O002826,C000633,2026-06-18 02:00:25.159993,completed,Can Tho,standard,SAVEUPTO20
O002827,C000796,2026-05-28 20:33:32.159993,pending,Ho Chi Minh City,express,
O002828,C000628,2026-05-31 04:48:51.159993,completed,Ho Chi Minh City,standard,
O002829,C000884,2026-02-14 15:24:21.159993,completed,Ho Chi Minh City,,
O002830,C000852,2026-05-31 19:56:39.159993,returned,Ho Chi Minh City,express,
O002831,C000604,2026-06-13 18:46:30.159993,completed,Ho Chi Minh City,express,
O002832,C000053,2026-04-14 08:28:37.159993,completed,Ho Chi Minh City,express,
O002833,C000245,2026-06-05 11:51:51.159993,completed,Bien Hoa,express,
O002834,C000103,2026-06-20 08:33:27.159993,completed,Ho Chi Minh City,standard,
O002835,C000336,2026-06-02 22:21:35.159993,completed,Ho Chi Minh City,standard,
O002836,C000723,2026-06-03 08:45:02.159993,completed,Ho Chi Minh City,standard,
O002837,C000562,2026-05-08 14:00:13.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002838,C000339,2026-03-25 07:13:30.159993,cancelled,Ho Chi Minh City,same_day,
O002839,C000820,2026-06-21 12:20:32.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002840,C000022,2026-05-05 18:59:38.159993,returned,Ho Chi Minh City,express,
O002841,C000929,2026-04-17 09:32:58.159993,completed,Can Tho,express,
O002842,C000321,2026-03-08 20:35:07.159993,completed,Ho Chi Minh City,,
O002843,C000982,2026-05-01 21:14:34.159993,cancelled,Ho Chi Minh City,standard,
O002844,C000580,2026-05-24 02:58:02.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002845,C000157,2026-02-20 16:12:32.159993,completed,Ho Chi Minh City,,
O002846,C000751,2026-06-15 18:50:40.159993,cancelled,Ho Chi Minh City,standard,
O002847,C000899,2026-06-15 22:09:31.159993,completed,Hanoi,express,
O002848,C000310,2026-06-15 18:56:09.159993,cancelled,Ho Chi Minh City,standard,
O002849,C000078,2026-05-10 15:44:50.159993,completed,Ho Chi Minh City,express,
O002850,C000237,2026-04-28 22:20:13.159993,completed,Hanoi,standard,
O002851,C000472,2026-05-22 03:33:29.159993,completed,Ho Chi Minh City,standard,
O002852,C000906,2026-06-04 01:55:16.159993,completed,Ho Chi Minh City,same_day,
O002853,C000191,2026-05-26 18:05:09.159993,completed,Ho Chi Minh City,standard,
O002854,C000070,2026-03-23 20:30:09.159993,completed,Ho Chi Minh City,,
O002855,C000801,2026-02-12 18:47:39.159993,completed,Ho Chi Minh City,,
O002856,C000832,2026-03-02 08:21:53.159993,completed,Ho Chi Minh City,,
O002857,C000019,2026-05-30 16:46:09.159993,cancelled,Ho Chi Minh City,standard,
O002858,C000039,2026-04-30 22:17:54.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002859,C000747,2026-04-23 12:06:05.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O002860,C000956,2026-06-04 17:30:50.159993,completed,Ho Chi Minh City,standard,
O002861,C000735,2026-02-28 22:12:58.159993,completed,Ho Chi Minh City,,
O002862,C000966,2026-04-20 23:57:45.159993,completed,Ho Chi Minh City,standard,
O002863,C000194,2026-04-30 12:53:56.159993,completed,Ho Chi Minh City,standard,
O002864,C000691,2026-06-21 03:13:25.159993,completed,Ho Chi Minh City,express,
O002865,C000470,2026-06-15 17:43:22.159993,completed,Ho Chi Minh City,express,
O002866,C000973,2026-05-09 04:49:19.159993,completed,Ho Chi Minh City,standard,
O002867,C000986,2026-06-10 10:30:59.159993,completed,Ho Chi Minh City,standard,
O002868,C000146,2026-06-21 06:49:51.159993,completed,Ho Chi Minh City,standard,
O002869,C000604,2026-05-23 19:00:54.159993,completed,Ho Chi Minh City,standard,
O002870,C000486,2026-02-22 18:05:31.159993,completed,Ho Chi Minh City,,
O002871,C000113,2026-04-24 22:17:41.159993,completed,Ho Chi Minh City,standard,
O002872,C000885,2026-06-05 04:30:20.159993,completed,Ho Chi Minh City,express,
O002873,C000518,2026-03-28 07:19:51.159993,completed,Ho Chi Minh City,standard,
O002874,C000912,2026-06-14 09:55:41.159993,cancelled,Ho Chi Minh City,express,
O002875,C000852,2026-06-10 22:40:03.159993,completed,Ho Chi Minh City,standard,
O002876,C000064,2026-06-19 19:58:44.159993,completed,Ho Chi Minh City,express,
O002877,C000956,2026-06-01 16:10:26.159993,completed,Can Tho,standard,
O002878,C000901,2026-05-13 23:58:08.159993,completed,Ho Chi Minh City,standard,
O002879,C000008,2026-06-14 01:39:44.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002880,C000823,2026-04-19 17:15:11.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002881,C000384,2026-03-18 10:07:31.159993,completed,Ho Chi Minh City,,
O002882,C000613,2026-05-24 17:46:26.159993,completed,Hanoi,standard,
O002883,C000736,2026-06-17 20:48:08.159993,completed,Ho Chi Minh City,standard,
O002884,C000398,2026-02-26 09:37:45.159993,completed,Ho Chi Minh City,,
O002885,C000228,2026-05-05 19:11:20.159993,completed,Ho Chi Minh City,standard,
O002886,C000791,2026-02-26 11:05:14.159993,completed,Ho Chi Minh City,,
O002887,C000746,2026-04-29 01:35:16.159993,completed,Da Nang,express,
O002888,C000218,2026-05-22 08:47:06.159993,pending,Ho Chi Minh City,standard,
O002889,C000478,2026-01-06 13:57:34.159993,completed,Ho Chi Minh City,,
O002890,C000786,2026-05-14 03:07:59.159993,cancelled,Ho Chi Minh City,standard,
O002891,C000717,2026-05-27 10:59:30.159993,completed,Ho Chi Minh City,standard,
O002892,C000096,2026-02-26 14:48:06.159993,completed,Ho Chi Minh City,,
O002893,C000589,2026-06-11 07:18:20.159993,completed,Ho Chi Minh City,express,
O002894,C000049,2026-05-08 10:19:31.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002895,C000332,2026-03-10 18:46:27.159993,completed,Ho Chi Minh City,,
O002896,C000689,2026-03-14 20:13:45.159993,completed,Ho Chi Minh City,,
O002897,C000069,2026-06-06 18:05:09.159993,completed,Ho Chi Minh City,standard,
O002898,C000787,2026-06-06 00:53:05.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002899,C000273,2026-04-24 16:04:57.159993,pending,Hanoi,standard,
O002900,C000966,2026-05-11 20:10:24.159993,completed,Ho Chi Minh City,standard,
O002901,C000749,2026-05-17 22:21:51.159993,completed,Ho Chi Minh City,standard,
O002902,C000301,2026-03-29 15:28:09.159993,completed,Ho Chi Minh City,standard,
O002903,C000931,2026-06-19 21:54:48.159993,completed,Ho Chi Minh City,standard,
O002904,C000896,2026-06-07 02:04:01.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002905,C000157,2026-05-27 23:58:36.159993,completed,Ho Chi Minh City,express,
O002906,C000045,2026-03-19 16:33:45.159993,completed,Ho Chi Minh City,,
O002907,C000646,2026-05-24 21:44:35.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002908,C000695,2026-06-18 16:13:04.159993,completed,Ho Chi Minh City,express,
O002909,C000227,2026-05-18 10:38:04.159993,returned,Ho Chi Minh City,express,
O002910,C000775,2026-06-07 08:05:38.159993,completed,Ho Chi Minh City,standard,
O002911,C000163,2026-04-23 05:34:10.159993,completed,Ho Chi Minh City,express,
O002912,C000385,2026-02-25 08:48:09.159993,returned,Ho Chi Minh City,,
O002913,C000324,2026-06-13 09:28:48.159993,completed,Ho Chi Minh City,standard,
O002914,C000413,2026-04-07 08:25:19.159993,completed,Ho Chi Minh City,standard,
O002915,C000272,2025-12-29 16:30:12.159993,returned,Ho Chi Minh City,,
O002916,C000535,2026-04-14 07:02:05.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002917,C000207,2026-05-18 05:31:20.159993,completed,Ho Chi Minh City,standard,
O002918,C000073,2026-05-06 13:09:51.159993,cancelled,Ho Chi Minh City,standard,
O002919,C000766,2026-06-08 02:02:10.159993,returned,Ho Chi Minh City,standard,
O002920,C000884,2026-01-30 23:46:48.159993,completed,Ho Chi Minh City,,
O002921,C000386,2026-01-21 12:59:44.159993,cancelled,Ho Chi Minh City,,
O002922,C000143,2026-04-08 21:34:01.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O002923,C000649,2026-06-19 19:28:32.159993,completed,Ho Chi Minh City,standard,
O002924,C000769,2026-04-28 01:16:44.159993,completed,Ho Chi Minh City,standard,
O002925,C000695,2026-03-23 03:37:30.159993,completed,Ho Chi Minh City,,
O002926,C000840,2026-06-11 16:50:16.159993,completed,Ho Chi Minh City,standard,
O002927,C000616,2026-04-30 20:27:32.159993,completed,Ho Chi Minh City,express,
O002928,C000616,2026-06-16 12:18:37.159993,completed,Ho Chi Minh City,express,
O002929,C000413,2026-04-14 16:11:34.159993,completed,Ho Chi Minh City,standard,
O002930,C000995,2026-04-08 01:02:46.159993,completed,Ho Chi Minh City,standard,
O002931,C000481,2026-05-09 13:24:08.159993,completed,Ho Chi Minh City,standard,
O002932,C000659,2026-03-29 00:28:24.159993,completed,Ho Chi Minh City,express,
O002933,C000810,2026-06-21 13:50:14.159993,completed,Da Nang,standard,
O002934,C000917,2026-05-11 08:22:08.159993,completed,Bien Hoa,standard,
O002935,C000975,2026-05-13 06:21:39.159993,completed,Da Nang,express,SAVEUPTO20
O002936,C000758,2026-05-05 14:23:59.159993,cancelled,Ho Chi Minh City,express,
O002937,C000028,2026-06-05 09:25:58.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002938,C000854,2026-02-25 13:43:38.159993,completed,Ho Chi Minh City,,
O002939,C000525,2026-04-29 22:46:44.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002940,C000420,2026-05-21 08:21:58.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002941,C000530,2026-06-10 07:39:47.159993,pending,Ho Chi Minh City,standard,
O002942,C000635,2026-03-16 13:18:18.159993,returned,Ho Chi Minh City,,
O002943,C000238,2026-04-30 19:17:12.159993,completed,Ho Chi Minh City,standard,
O002944,C000371,2026-03-28 03:45:55.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002945,C000079,2026-04-27 12:17:48.159993,completed,Ho Chi Minh City,standard,
O002946,C000704,2026-03-01 10:49:09.159993,completed,Ho Chi Minh City,,
O002947,C000148,2026-03-10 19:15:42.159993,completed,Ho Chi Minh City,,
O002948,C000044,2026-06-09 04:13:47.159993,completed,Ho Chi Minh City,express,
O002949,C000163,2026-03-22 17:41:55.159993,completed,Ho Chi Minh City,,
O002950,C000276,2026-04-07 18:12:13.159993,completed,Ho Chi Minh City,express,
O002951,C000273,2026-05-20 08:29:35.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002952,C000942,2026-03-25 20:22:01.159993,completed,Ho Chi Minh City,standard,
O002953,C000889,2026-06-11 21:40:40.159993,completed,Ho Chi Minh City,express,
O002954,C000768,2026-06-21 02:10:03.159993,completed,Ho Chi Minh City,standard,
O002955,C000835,2026-06-05 12:54:05.159993,returned,Ho Chi Minh City,express,
O002956,C000410,2026-06-12 00:26:35.159993,completed,Can Tho,standard,
O002957,C000500,2026-05-24 02:03:09.159993,completed,Ho Chi Minh City,standard,
O002958,C000130,2026-04-19 23:52:11.159993,completed,Hanoi,same_day,SAVEUPTO20
O002959,C000726,2026-06-10 21:01:55.159993,completed,Ho Chi Minh City,standard,
O002960,C000537,2026-03-21 17:26:44.159993,cancelled,Ho Chi Minh City,,
O002961,C000641,2026-06-09 09:53:54.159993,pending,Can Tho,standard,SAVEUPTO20
O002962,C000936,2026-06-16 05:09:47.159993,cancelled,Ho Chi Minh City,express,
O002963,C000443,2026-04-09 15:26:20.159993,completed,Ho Chi Minh City,express,
O002964,C000650,2026-05-25 23:48:27.159993,completed,Ho Chi Minh City,standard,
O002965,C000487,2026-05-20 21:23:07.159993,completed,Ho Chi Minh City,same_day,
O002966,C000099,2026-06-18 15:05:49.159993,completed,Ho Chi Minh City,same_day,
O002967,C000972,2026-04-02 18:56:25.159993,completed,Ho Chi Minh City,standard,
O002968,C000416,2026-05-15 09:26:07.159993,completed,Bien Hoa,standard,
O002969,C000464,2026-04-14 13:16:52.159993,completed,Ho Chi Minh City,standard,
O002970,C000302,2026-06-04 15:36:40.159993,completed,Ho Chi Minh City,standard,
O002971,C000298,2026-06-04 14:50:14.159993,completed,Hanoi,express,
O002972,C000148,2026-05-22 14:07:53.159993,cancelled,Bien Hoa,standard,
O002973,C000008,2026-06-15 17:44:55.159993,returned,Ho Chi Minh City,same_day,
O002974,C000932,2026-05-19 13:40:05.159993,pending,Ho Chi Minh City,standard,
O002975,C000535,2026-04-13 15:10:24.159993,completed,Ho Chi Minh City,standard,
O002976,C000771,2026-06-21 04:05:01.159993,completed,Ho Chi Minh City,standard,
O002977,C000216,2026-05-18 23:39:25.159993,completed,Ho Chi Minh City,standard,
O002978,C000848,2026-02-05 03:47:15.159993,completed,Can Tho,,
O002979,C000573,2026-05-26 20:16:53.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002980,C000511,2026-06-20 21:50:24.159993,pending,Ho Chi Minh City,standard,
O002981,C000042,2026-05-15 10:09:40.159993,completed,Da Nang,express,
O002982,C000335,2026-05-26 05:29:43.159993,completed,Can Tho,standard,
O002983,C000894,2026-06-21 04:14:23.159993,returned,Ho Chi Minh City,same_day,
